Serial No.,College Name,Info
562,William Carey University - [WCU],"Campus Life:The college celebrates the biggest festival of their state and many cultural festivals with full enjoyment and positiveness. There are so many stalls like food stalls, game stalls, different competitions and the main ceremony in the festival."
562,William Carey University - [WCU],"The college provides the hostel facility for the student and the students has to pay for it. The fees is different for every type of rooms. if the student want single seated room, double seated room, three or four seated room more than four sided room then he or she has to pay according to that."
562,William Carey University - [WCU],"Campus Life:The college is very good in its extracurricular activities. They enrich their students and focuses on overall development of the students. They have various sports activities like football, basketball and so on. They also organize cultural functions like fest, fate etc."
562,William Carey University - [WCU],"The hostel facility is lacking in this university as it is in a developing phase. The students who are coming from far away, needs to stay in PGs nearby. This is problematic but the university is working towards its goal."
563,Career Point University - [CPU],"There are two types of rooms double and single.Bed,Almira and study table and chair is provided. The meal quality us 6/10 and menu changes every day. Registration process is smooth and it's affordable than a flat"
563,Career Point University - [CPU],"No o didn't opted for hostel but talking about our campus have 2 hostel, one at each campus, the main campus of College have very big hostel, but I didn't know that the hostel service are available for the girls or not, I didn't know about the fees, but I can tell you about some facilities like mess, laundary, air conditioned and have a canteen also which closes at night only except that it was always open and provide separate mess facilities also if students want to avail"
563,Career Point University - [CPU],"No, I am not choosing hostal service. I choose bus servise for going college from my home. Bus service also available for each location of local area. Bus charges is 18000 pr one semester. Means 6 months."
563,Career Point University - [CPU],"Yes Hostel facilities give our collage All compulsory facilities gives collage 42000 rupees per one year include mess faculty. Gym faculty, WiFi faculty, College under hostel facilities boys and girls both and rules and security beat Hostel fees a good according to facilities."
563,Career Point University - [CPU],"i am a day scholar so i cant tell about hostel facilities but as far as i know food is average,sports and games facilities are good,medical facilities are good,library is good there is no WiFi for student ,WiFi can only be used by faculties as password protected. more over ducts are provided in each class room but the only time i saw them working is my first day at university after that in the whole 4 years ducts are never been on,more over electricity supply should be a problem last year after a fault in transformer the whole universities supply was cut down for about 3 days"
564,SRMIST Delhi NCR Campus,"the hostel are worth it of money. there are two sharing beds, two tables, AC, 2 alhmiras, and many other facilities. there are 4 meals of the day and quaity are good enough. the menu is very different every day so any not get bored of it. registration process is very easy, it ensures during the admission the student got alloted. but the fees is very high"
564,SRMIST Delhi NCR Campus,Good facilities 24×7 electricity and water supply with chilled water in summers hotwater for bathing in winters warden are also understanding and also the child is restricted to move out without parents confirmation
564,SRMIST Delhi NCR Campus,"Hostel facilities are better than expected our hostel provides both accomodation features with Non-AC rooms to AC rooms ,from 1 seater to 3seater. Quality of food is pretty decent. Affordability is not an issue seeing the room size we get. Locality is decent, we have market nearby too."
565,"Chhotubhai Gopalbhai Patel Institute of Technology, Uka Tarsadia University - [CGPIT]",Hostel facilities are good but you can't depend on them if you got any problem. You have to keep a good impression else they won't do anything. Meals: Morning(7 am to 8 am): breakfast + tea + coffee + milk. Afternoon(10:30 am to 1:30 pm): lunch + chaos. Evening snacks:(not included). Night(7 pm to 8 pm): Dinner.
565,"Chhotubhai Gopalbhai Patel Institute of Technology, Uka Tarsadia University - [CGPIT]","Hostel are quite good and food is normal. Hostel are also have WiFi. Hostel charges are depending up on the types of room you choose. Like 2 person room, 3 person room, 4 person room. According to that you have to pay."
565,"Chhotubhai Gopalbhai Patel Institute of Technology, Uka Tarsadia University - [CGPIT]",Mess food is little good. They care about green vagitabal and menu list was given to you in advance. Hostel facilities are too good. Rooms are in two type. Single and 4 people room sharing. Fees of hostel approx 50000 per year including mash food and all bill of the hostel.
565,"Chhotubhai Gopalbhai Patel Institute of Technology, Uka Tarsadia University - [CGPIT]","I am not leaving in hostel. Ya there is single room nd sharing rooms both available approximately 40,000 to 45,000 they pay. No food is not good"
565,"Chhotubhai Gopalbhai Patel Institute of Technology, Uka Tarsadia University - [CGPIT]",Campus Life:infranstructure was very attractive with broad campus hostel facilitry was also provided by the college with separate girls and boys canteen facility was also there and traspotation facility was also there sports activity ground withbindoor games
566,K.S. School of Engineering and Management- [KSSEM],I haven't opted for the hostel. But as many of my friends have opted I know many details that I could share. The rooms are shared for 2 students per room. The food is of good quality and also the hostel management is hygienic.
566,K.S. School of Engineering and Management- [KSSEM],No i am not living in hostel but according to my friends review they constructed new hostel near college itself as it was initially it was 1.5km away from college and food facility here are average good
566,K.S. School of Engineering and Management- [KSSEM],The hostel infrastructure is not good before and facilities were also not good it is also too expensive up to 1lakh fee for hostel and where the new building is constructed now and what will be facilities I don't know but I am not in the hostel and I will rate 6/10.
566,K.S. School of Engineering and Management- [KSSEM],A new hostel is going to be built inside our college and it will be going to start from next semister.the security provided in our college is 1st class.the Warden found in our college hostel is so supportive. They provide breakfast in hostel with good taste
566,K.S. School of Engineering and Management- [KSSEM],Hostel rooms were not single sharing. There are 2 to 4 sharing rooms. But the cost structure in hostel is too high. In first year i had paid 88000. Food is not so good. They don't have PG's.
567,Vivekananda Institute of Technology - [VIT],"In the room we were provided an Almirah, A table , A chair , Fan , One Led Bulb. Hostel facilities are fine but the bathroom need some improvement. The Mess and the cafeteria are inside the campus. Food quality I fine sometime it is awesome and sometime I eat it very hardly. Mess has different meals everyday there is a fix schedule of mess. Menu was fixed. 4 times meals in a day breakfast, lunch, beverages (4pm),dinner. To get registered in hostel you need to contact chief warden. He live inside the hostel ground floor. He will help you out to fill the consult letter. There are few rules which you must follow which are mentioned in the letter. Hostel is little expensive 72k+ year during pandemic after it . It is more expensive."
567,Vivekananda Institute of Technology - [VIT],"I am staying in pg which charge 4000 per month which is quite affordable, but our college also has hostel facility too, which is inside the campus itself.which also provide a great facility and high infrastructure if one is intrstd can also live in the hostel too."
567,Vivekananda Institute of Technology - [VIT],No.i am not live in the college hostel but college hostel is very good and good infrastructure and environment of college hostel and also hostel mess is good for healthy food in a day 3 time for the food.
567,Vivekananda Institute of Technology - [VIT],Hostel campus in very good and very big with 24 hrs wifi service and good environment of study and mess food is very good with the very good quality of food and water Food is given on time and there's no restriction to the food hostel students can take food any time
567,Vivekananda Institute of Technology - [VIT],"I was not residing in the hostel but i got the opportuniny to go there...there were single rooms for every single student..the hostels were like PGs...bed,almirah and a desk was provided in each room and there was a mess foe hostel students...i perfectly didnt know the hostel fees but it was 80000...the food was good(not bad and also not best)"
568,PERI Institute of Technology - [PERIT],"No. I am a day scholar. But upto my knowledge, hostel rooms are mandatory sharable. PG'S haven't stayed in College hostels untill I studied there, because the number of PG's are less. Hostel fees are around 40000 per year."
568,PERI Institute of Technology - [PERIT],No. I have not availed hostel facilities. I can't say more about But i used avail food in hostel that will be decent when compared to other services. It looks quite good and worthy. For 30 they will provide meals
568,PERI Institute of Technology - [PERIT],"The hostel was not air-conditioned. Hostels were very good. But the food provided for hostel students is not good and in the hostel, there is no disturbance for the students who were studying. It is good for students to make good marks. My ratings for the hostel is 3 out of 5 and for the mess is 1 out of 5."
568,PERI Institute of Technology - [PERIT],"Hostel rooms are good for an engineering college like PERI. Rooms were shared by four members. I have experienced several college foods while participating in Zonals, comparing those colleges PERI has good canteen and hostels. Hostel fee ranges from 30-45 per annum. Hostel students are allowed to play before their study hours."
568,PERI Institute of Technology - [PERIT],"Campus Life:Annually they will conduct cultural, sports day, and symposiums. Monthly they will conduct fest in different departments. Around 500 books are available in the Library. Smart board classes and a capacity of 80 students are available in classrooms. Cricket, football, volleyball, handball, kabaddi, khokho practices, and zonal matches are conducted and indoor games like chess carrom mehndi competitions are conducted. Social groups like NSS, YRC are run by students and they conduct many awareness rallies and blood camps, and free eye camps."
569,Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology - [VPKBIET] Baramati,hostel facility is very nice they provide in one room 4 beds 4cupboards chair table fan seperate for all meal quality is very good after completion of collage admission we can immidiately register for hostel admission hostel fees is affordable mostly for girls hostel is very safe
569,Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology - [VPKBIET] Baramati,"The hostel rooms contain 4, 5 members in each room. Each room member includes a separate chair bed, cupboard, study table, and charging ports. Daily attendance takes place for safety purposes the mess is situated near the hostel."
569,Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology - [VPKBIET] Baramati,"The hostel fees were around 20k and mess fees were 20k. Mess was nearby the hostel. The food was okay. Rooms were shared among 3 people. It was equipped with table, chair, lights, attached bathroom, water heater."
569,Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology - [VPKBIET] Baramati,"Hostels are just amazing. Hot water, WIFI facilities, dress iron everything is provided in the hostel. The overall hostel is amazing at 27000Rs only. As compared to Pune hostels which cost over lakhs this is much better for a middle-class boy."
569,Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering and Technology - [VPKBIET] Baramati,As I am a hostile I can truly say that the hostel facility here is very good. There are 4 girls' hostels and 4 boys' hostels on campus. The food of our mess is good enough to eat. We can't miss out on home food anytime.
570,Adhiparasakthi College of Engineering Arcot - [APCE],"Hostel buildings were beautifully constructed with the separated boys and girls hostel. It was fully guarded by the security guards and under warden surveillance making it a safe and secure place. The mess timings were strict and the food given was tasty and healthy. The gates of the hostel were used to get closed sharp at 10PM to not let students go outside at night. The washrooms and other utilities like room bed, fan,cooler, etc were well designed and cleaned. Overall the environment of the hostel was friendly and polite."
570,Adhiparasakthi College of Engineering Arcot - [APCE],"There is a separate hostels for boys and girls.Hostel rooms well furnished according to the basic needs , the rooms are well ventilated and spacious. We are provided with separate reading halls and common rooms having tv for the entertainment. Security and medical facilities are available 24/7. The dinning space is available with 600 seating capacity and the food is prepared in a proper hygienic way."
570,Adhiparasakthi College of Engineering Arcot - [APCE],"Hostel facilities are available in our college , we have an in campus hostel. There are about 140 rooms and capacity of 420 people. Rooms are shared by three person in a room . They are well built and have all good facilities like TV, reading room, mess etc."
570,Adhiparasakthi College of Engineering Arcot - [APCE],Campus Life:They did not conduct any annual day function .they have big library hall to read and take book to study and facilities provisions was very good .and they conduct only some easy sports like cricket and football only they did not conduct any sport meet in that college
570,Adhiparasakthi College of Engineering Arcot - [APCE],"Campus Life:There are several extracurricular activities held by our college from cultural, sports, symposium, lecture, training, etc. The gender ratio is about 55:45 female to male. The college encourages students to participate in these extra-curricular activities from all batch."
571,SRM Institute of Science and Technology Ramapuram Campus,"There is no website for booking of the hostel, but rather you have to come in person to book the hostel. The hostel in charge will try to scam you buy making you take the old unfurnished rooms with a common toilet. Floors 1,2,8,9 are old rooms with very old damaged iron beds without any proper furnishing they have common toiles with half of the toiles clogged. Floor 3-7 are very new and renovated, they have wooden cots and attached toilet which are cleaned daily. Rooms with common toilet and attached toilet all cost the same. While booking they say that all the rooms are same and try to scam. There various PG options available around the college. Food provided in the hostel is good and the Sunday biriyani is also very good. You primarily have South Indian menu but also have rotis."
571,SRM Institute of Science and Technology Ramapuram Campus,"I stayed in the hostel for 3 years. They only have very limited number of AC rooms. And you cannot get a single room. The food quality is terrible. God knows the number of times I've found rocks, sticks, stones, hair, insects and what not in the food. You will get food poisoning atlest once or twice a week and if you complain they will blame you for that. You cannot get food from outside and u have to eat whatever food they give in hostel. The mess ladies can be very rude sometimes. Dal and sambar are runny and have to be drank like soup. Registration is done during the time of admissions and they charge ?140000 for non AC rooms + food and ?17000 for AC rooms + food. And from what I've heard from my friends who stay in AC rooms, the AC hardly works."
571,SRM Institute of Science and Technology Ramapuram Campus,Hostel are very decent. Foods are decent to. But comparing the fee given the service could have been better. It costs around 150000 for non AC and 240000 for the ac rooms here. I prefer non AC because they are pretty good
571,SRM Institute of Science and Technology Ramapuram Campus,"In srm hostels are basic furnitures such as bed, study table, chair, amd wardrobe etc., And food is good and hostel fees is very high 180000 per year and srm does not have any kind of dress code expect a rule that one must not wear round neck."
571,SRM Institute of Science and Technology Ramapuram Campus,as I got AC hostel but at that time there was some issues so we around 8 people in a doormetry type rooms wifi table chairs beds cupboard all things were there . wifi also avialable for us lift were there. Meal as this campus was in the southern india so meal mostly follow south indian. but we also get north indian food As you selected from SRMJEE in the application portal you will get the hostel accomodation form from there you can fill. after 1 year I had taken flat peoples are much polite and good as they dont know hindi but english they well know.
572,St. Andrews Institute of Technology and Management - [SAITM],"The room are available on three basis 2 sharing, 3 sharing, 4 sharing AC/Non-Ac both. They provide single bed, chair, study table, study lamp, cupboard, per student and water dispenser in every room for ac room they provide ac according to the room type."
572,St. Andrews Institute of Technology and Management - [SAITM],"There is 3 building with 3 floors in each 2 building for the boys and 1 building for the girls. There is a variety of room with 4 seater,3 seater and 2 seater with AC and non AC facilities. Food is good not much better but average. Registration for the hostel is done during the starting month of March during the time of admission."
572,St. Andrews Institute of Technology and Management - [SAITM],Warden sir who's responsible for the hostel and the students of the hostel? Warden is also so helpful to the students. Honestly messy food is not much good but yeah fine students can eat that so I give 7 out of 10 to the meal. If any students didn't want to go to the hostel then they go for pg which is 6 km away from the college but the transport system is good from the pg to the college at any time.
572,St. Andrews Institute of Technology and Management - [SAITM],"Hostel rooms are best. There are different types of rooms like 3 seater nonac, 3 seater ac , 2 seater ac. Every room contains a single bed, almira, table and chair with study light on the table for one student . Quality of mess food is good enough mess for time meal breakfast, lunch, evening snacks, and dinner. And tournament for volleyball, cricket, football, badminton all other games will organise for hostel students. So hostel life is always best there ."
572,St. Andrews Institute of Technology and Management - [SAITM],"The hostel is the main source of attraction of this college. Students like this college because of its hostel. The quality of food is just okay because it gets prepared in a large amount. Hostel fees are 70000- 3 seater with ac and 60000/- non-ac. You have to give hostel + college fees at end of each semester. The rooms are too awesome of the hostel. There are study tables, Almirahs made with good quality wood."
573,CMR Technical Campus - [CMRTC],"We can afford good hostels outside of the college. Which were around 60,000 per year. We have here around 1Lakh + fee for college hostel. Highly recommended not to join college hostel to avoid inconvenience"
573,CMR Technical Campus - [CMRTC],If you wanna lead secured B.Tech life you can go into the college hostel with a 100000 per year fees and meal quality and menu are not up to the mark with respect you to this fees but if you can afford the 100000 per year for the college you can go for it but you don't afford Rs 100000 you can go for private hostels there are many private college
573,CMR Technical Campus - [CMRTC],In hostel there will be 4 members per room and every day food facilities are good but some times we should adjust. I have been in for last 8 months insanjana's courtyard which is near to college in kandlakoya
573,CMR Technical Campus - [CMRTC],The hostel which is provided in the college was very good and clean they will provide us study chairs and beds with lockers and the food they provide is very nice in the college hostel it was really really better than the outside hostels food and also the security was good in the hostel but the hostel fee was 95000
573,CMR Technical Campus - [CMRTC],I am staying in a private boys hostal. It is a rented building.with 7 sharing rooms. I changed few hostals but now which i am currently staying is good. Monthly i pay 5k. The facility is good. I got my friend init so its is very fun to have woth them.
574,"SRM, Institute of Technology","The hostel facilities provided by college are good. There is nothing which is not provided in the hostel. The boys and girls hostel are built separately. However, the fee structure for hostel can be costly which Rs.65, 000 per year."
574,"SRM, Institute of Technology",Campus Life:Ya many tech fests and many annual fests take place and certificates and prizes are given to winners they are connected throughout the year Ya all books are there which you need to study Ok ok amenities Promotes curricular activities Many club acting debating dancing and singing as well as coding
574,"SRM, Institute of Technology","Campus Life:Various off-stage events such as wall painting, glass painting, pot decoration, cooking, Mehendi, rangoli, treasure hunt, short film making, etc. are conducted and a dance program and fashion show were part of my campus events. STRINGZ ’15, the cultural festival at my university was an event to remember. I really enjoyed my time at the campus."
574,"SRM, Institute of Technology",Campus Life:Several tech fests are organized by the college. There are many tournaments are held by colleges with different colleges. Labs are good and have mostly all the instruments required for the experiments. Sports competitions are held regularly at the inter-college level. Sports teacher is also there in our college which provides each kind of sports equipment required.
574,"SRM, Institute of Technology",I used to stay in a PG since I lived in another city. It was not possible for me to travel daily to college. The rooms were really well maintained and comfortable. I had all the required facilities in my PG. The rent was also reasonable.
575,"University College of Engineering, JNTUK","We are given a room which are for a group of 4 people and with carts. The quality of food was different for different days and times, it changes with the different group of students. because the mess will be done by students. Registration was done during the admission into the college itself"
575,"University College of Engineering, JNTUK","the hostel facilities provided in the campus with two boys hostel blocks, and two girls hostel blocks and one disability student hostel block. Meal is good where mess are handled by students. The hostel and mess fee are affordable where approx mess fee per month is 3000"
575,"University College of Engineering, JNTUK","The hostels are very neat and good. For every room maximum of 5 members are allocated and each has their own bed In this hostel the meals are nice and there will be chicken for 2 days and egg for 2 days For registration, we have to pay 7000 and they will allocate a room"
575,"University College of Engineering, JNTUK","The hostels are very neat and good. For every room maximum of 5 members are allocated and each has their own bed In this hostel the meals are nice and there will be chicken for 2 days and egg for 2 days For registration, we have to pay 7000 and they will allocate a room"
575,"University College of Engineering, JNTUK",The room is provided to the 3-4 members in the classroom and the quality of food is hygienic and healthy..the registration process is very simple so that you have to fill the application form and you have to pay advance fee of 8000 and you will be allowed to a room
576,St.Joseph's Institute of Technology - [SJIT],"Each room can accomodate 4 person.It has 4 cots with 4 beds with 2 fans.It has a attached bathroom and a toilet.The food here is good.We get to eat non-veg ( fish,chicken) for 6 days a week.But the fee for hostel is quite high."
576,St.Joseph's Institute of Technology - [SJIT],"Till 3 rd year, I was in my college hostel and the quality of food provided in the hostel is up to the mark. There will be both veg and non veg foods provided every day. For my convenience, I went out and stayed in Tambaram in the final year of my college."
576,St.Joseph's Institute of Technology - [SJIT],"4 members with attached bathroom with hot water facility Meal quality is excellent and menu mon- chicken gravy and in veg sambar and etc Tues- dried fish with ice cream and in veg kara kulambu with carrot, chips with ice creamed- egg and in veg sambar, etc Thurs - chicken biryani with ice cream and chicken 65 in veg rice with ice cream cauliflower, etc Friday vegetarian for everyone with sambar, rice, curd, rasam, etc sat- ghee rice with chicken kulambu with ice cream veg - ghee rice with veg kuduka with ice cream While admission we must book for hostel"
576,St.Joseph's Institute of Technology - [SJIT],Hostel consists of four members per room with attached bathroom and 24/7 water and electricity facility . Our hostel provides the best facilities which no other college can give.
576,St.Joseph's Institute of Technology - [SJIT],"no I haven't but infrastructure are decent not great but there are water scarcity in the city so the water will be turned off after 10 pm and be turned on by 5 am,rest the hostel is decent no ac facility is available,and signal reception there is very less.as well"
577,Ramco Institute of Technology - [RIT],"In the hostel each room is provided with a cot with a mattress a table,a chair a cupboard with a book shelf.high quality fiber mosquitos net mesh screens are fixed in the windows.4out of 5 in meal quantity and menu"
577,Ramco Institute of Technology - [RIT],"Hostel facilities will be very very nice and adorable with students. One room stay with us the 3 members,wood hot, separate things locate drawers, washing machine provide the hostel.cafeteria will be very nice.mess any time open and any time go to eat the food available any time. Registration process will be overall management provide the college admission form attached the hostel form also.easy to fill the form . Locality for the hostel will be north side of the college buildings."
577,Ramco Institute of Technology - [RIT],"hostel environment is good with so many tress around 2000 near hostel surrounding s, hostel rooms are good with nice washrooms, 3 members in one room, we want to pay totally 65000 per room and for food and for gym we have gym in your hostel"
577,Ramco Institute of Technology - [RIT],"Campus Life:I had a lot of experience in both curriculum and own self development. I learnt about the course which we took as a expert and I developed my future skills, goals and objectives based on the teaching which they provided to me."
577,Ramco Institute of Technology - [RIT],"Campus Life:The college focuses on sports too. Mainly football, cricket and handball. Fest are not commonly arranged in the college. Many foreign authors' books are available regarding the syllabus as well as fiction and other genres. Symposiums are held frequently and the fresher's invitation parties are held grandly."
578,ITM Vocational University - [ITMVU],"Hostels of the college are situated within the campus having separate hostels for boys and girls. There are all types of room like single, double, triple accommodation with attached bathrooms. We can also opt AC rooms by giving in more money. The food of hostel is decent and hygienic. Monthly charges for the hostel facilities is around Rs.6,500, and is quite affordable."
578,ITM Vocational University - [ITMVU],"Campus Life:In the itm Vocational university's campus there are to many fastival thay celebrate mostly we celebrate every festival in your campus like ganpati festival, vasant utsav and many more festivals we celebrate in our campus"
578,ITM Vocational University - [ITMVU],"Campus Life:There was no tech fest in my time at university and there was one annual university fest which was subpar. There are no availibility for atleast tech students in library for tech related books and the library system was not ideal as you had to ask for a book one month prior and do a tedious process for keeping it one week . There are no smart classes or projectors or a tech forward classroom at all. no connectivity for wifi and therefore this caused the faculty to not be able to use their own laptops to show any features. There was one sports room with a pair of everything including cricket, football and badminton and that is one cricket bat, ball and wickets, one football and one pair of rackets and that caused a ruckus among hundreds of students. There were no social groups or club activities. the club lectures were basically with no faculty or a proper team that did anything related to a club"
578,ITM Vocational University - [ITMVU],"Campus Life:Campus life is often vibrant and bustling with activity. Students from diverse backgrounds come together to learn, live, and grow. Many campuses host a wide variety of social events ranging from sports games, live music, guest lectures, and film nights, to cultural festivals. These are excellent opportunities for students to meet new people, learn about diverse cultures, and form lifelong friendships."
578,ITM Vocational University - [ITMVU],"Campus Life:For computer science engineering they participated in hackathon ITM provides sports facilities. Game are cricket, kabaddi, badminton Sports tournament held in itm Social groups are very friendly. ITM provides library"
579,"Greater Noida Institute of Technology, IPU - [GNIT]","The hostel rooms are very good, Bis Spacious. There are two and three sharing available and the rooms are according to that. The hostel seats are about 700 and nearby Royal Paradise hostel is available."
579,"Greater Noida Institute of Technology, IPU - [GNIT]",No i did not apted hostel.actully i took a bus service because my house is near to college but yes my some of the friends were in hostel for complete 4 years. And they told me that the college hostel is good.food and accomodation are also good.there are many facilites are available in hostel like sharing of seats and also if you want to take your personal single room then it is also available.
579,"Greater Noida Institute of Technology, IPU - [GNIT]","No, I don't want to prefer to live in hostels because of hostel is very croudy. Food was not good. So I prefer to live outside the college. In greater noida flats for rent is taken as your capability. Average rent 6000"
579,"Greater Noida Institute of Technology, IPU - [GNIT]","Yes, I had opted for hostel. Hostel's Room was very good for living. It were in sharing with 2-3 students. Hostel's rooms were sufficient for all students and if you want to live outside there were PG's were also available in 2000 rs."
579,"Greater Noida Institute of Technology, IPU - [GNIT]","Our college provides hostel facility in which they had provided fully furnished hostel room, which includes Bed, Study Table, Chair, etc. and mess facility includes breakfast, lunch, tea, dinner and 24 hrs electricity."
580,Netaji Subhas University - [NSU],Hostel facility are good but i have allocated 3 members room Hostels are not affordable . A/c to me you you can rent a personal room in the feea of hostel . And the meal is not very good nor very bad is is good
580,Netaji Subhas University - [NSU],"Hostel Facility: 1 room consist of three Beds and washroom attached together. 1 coller, 3 pillow, 3 bedsheet, 3 blanket in each room. Hostel gives you a washing Machine. Chicken and panner are available on Friday and Sunday."
580,Netaji Subhas University - [NSU],"You will be provided 1 bed, 1 study table, 1 almirah Meal where quite good cannot say very good They arrange breakfast lunch evening snacks and dinner on daily basis. Registration process will be provided while you are taking admission in the university on that time they will help you about all the things. Sakchi, Bistupur are the best location for room or pg also Mango and Dimna both the area is very closed to the university."
580,Netaji Subhas University - [NSU],"Facilities:- Wifi campus (25MBPS average) Laundary room Sufficiently large size room Bed and bedding, study table, cupboard, electricity with Inverter and diesel generator. Mess for food (breakfast,lunch, snacks, dinner) Meal quality is average and taste is also average. 3 days nonveg and everday veg Hostel fees is 70k per year. Opting for hostel is quite easy."
580,Netaji Subhas University - [NSU],"Hostel is adjustable. Hostelers were provided a bed, blanket, pillow, mattress, cooler and attached bathroom. 3 seater room is provided. Rooms are quite spacious but well furnished. Everyday bathroom and rooms get broomed from staffs. Hostel environment is also good."
581,Greater Noida Institute of Technology (Engineering Institute),"Room was 2 bhk with almirah but it was small room, Meal at our time was worst quality it has variations in breakfast like milk,break butter ,jam ,poha that was ok but dinner was not like sabzi,dal etc Registration process is simple just go to the warden office and fill form and all process ,initially online also it is to be filled"
581,Greater Noida Institute of Technology (Engineering Institute),"when I took admission, hostel was 108000, but now it's 138000 (including cooler for 3k). average food, better than average PG in greater Noida. Room is well furnished, you get study table, chairs, wooden bed with diwaan, iron almirah, big mirror, balcony, big bathroom. you can check it for yourself. but you've to always keep outpass to go outside."
581,Greater Noida Institute of Technology (Engineering Institute),"In this hostel , you get to have two types of room. A. Two seater B. Three seater Both the rooms have either cooler or AC . The rooms with ac requires Rs 35,000 more than the rooms with cooler. They provide you with free wifi and cleaning with a day interval . There is a mess at the ground floor with respective timings for breakfast, lunch and dinner. Now reviewing the facilities, the food is not good everyday students complain about the food but no proper measures are taken quickly. The warden is not so co-operative and helpful. Fir this hostel you need to pay Rs 25,000 for registration and booking and the remaining fees will be asked when you will come to stay."
581,Greater Noida Institute of Technology (Engineering Institute),"Hostels are good here. they provide fully furnished rooms. it depends upon you which type of room you want. there are 3 seaters, 2 seaters and single accommodation too with the combination of AC and cooler. it's better to OPT for PG or Flat."
581,Greater Noida Institute of Technology (Engineering Institute),"In the hostel, for 3 seaters we have 3 beds, chairs tables almirah and all,1 balcony,1 bathroom same for 2 seaters. and if you want to take a cooler then you have to pay 3000 per student. The meal is for 4 times which in the morning breakfast, in the afternoon we have proper lunch, in the evening we have snacks and at night a simple dinner. Yes after 1 year I take the rented room and most of the rooms are good alpha 1,aplha2 near Paris chalk."
582,Arunodaya University,"Campus Life:Au annual fest is held November every year and is a big events participated by all the student for all courses, a lot of inter course event including football, cutural activities, badminton marathon. The library provides a lot of nesseccary books for all thr courses and also some very famous literature classics. There us projecor in every classroom and teacher use ot to teach us in a digitalized form. Sports ground is a few minutes away from academic compund."
582,Arunodaya University,Campus Life:Arunodaya university conducts various curricular activities further students and the students always actively take part in that. The conduct seminars and orientations related to gender roles and also discusses economic and political status of the country. the celebrate inaugural function every year and also the valedictory function for the passing students. This encourages the student to study well and also to take part in various activities of the college.
582,Arunodaya University,"Campus Life:Our college always focuses on providing us exposure to what's happening in the real, industrial world. For that, we collaborate with many colleges and even businesses, which gives us great opportunity to learn. Also, we have celebrations for all festivals, too."
582,Arunodaya University,I was a hostel student. Hostel facility was mainly given to first year students. We were provided all the facilities in the hostel under the strict invigilation of hostel warden. Particular time was allotted for each activity which helped us from not getting distracted from studies. Safety of students is given much priority by providing separate ironing room. I really enjoy my hostel life. It is very clean and the mess food is also good. We are provided both vegetarian and non vegetarian food.
582,Arunodaya University,Campus Life:Besides regular studies our faculty and management gives us ample number of opportunity to participate in various extracurricular activities. We have all the required sports facility with a huge ground. Sports competition between departments us conducted which is of great fun. Our college also provide well maintained laboratory facilities. University conducts sports and yoga classes at the end of every week.
583,Shri Guru Ram Rai University - [SGRRU],"Yes, I am a Hoatelor and hostel rooms are in good condition also food is fine. Their ate two students allowed in single room, it's good if they are friends if not then hard to survive alone. Their are so many PG availables near college and they are quite affordable. Average rent is 6000 per month for a student with food facilities."
583,Shri Guru Ram Rai University - [SGRRU],"Campus Life:Their is many activities happened in college like University fest,diwali fest, dandiya night and many more. The books in college library are available and almost every article and book you need is available. The classroom have smart board which is good for studies. The sports week is one of the best event of all time and anyone can imagine. Student have different clubs and group like singing, anchoring and other things."
583,Shri Guru Ram Rai University - [SGRRU],"Campus Life:As I experienced university campus is good but our department humanities campus which is not in main university campus is just okay. Here badminton court, basketball, and volleyball court available. But cricket or football ground is only in main university campus in medical college."
583,Shri Guru Ram Rai University - [SGRRU],Campus Life:I enjoyed my college life very much . I played every sport and it was fun . I made some friends who helped me through my hard times I made a good impact on people We enjoyed events and fest and social gatherings
583,Shri Guru Ram Rai University - [SGRRU],Campus Life:There is fest in college per year and cultural events are done in college every year Sports events are done every year This college is very good and the surrounding of college is very friendly The smart classes is used for lectures for more explanation.books are provided by library any time.
584,JSS Academy of Technical Education - [JSSATE],"The hostel in JSS ACADEMY OF TECHNICAL EDUCATION, BANGALORE, consists of hostel in which there are 3 sharing and single sharing , the registration is straight forward and the fees are quite affordable. The meal is edible and is made by a good catering service known as namdhari"
584,JSS Academy of Technical Education - [JSSATE],Hostel is good..you wont need ac or cooler because weather remains constant..there is 3 sharing rooms and single sharing rooms..you can take whichever you want..mess food is average..night foods are not good
584,JSS Academy of Technical Education - [JSSATE],"Our boys hostel has two kinds of accomodation one is a 3 sharing room and 1 is a single sharing room . The 3 sharing room costs less as we are sharing room. There is mess facilities which provides food 3 times a day. The 3 sharing costs 76,000 with the mess facilities and the single sharing costs 1,26,000. The mess food is vegetarian always as the college is run by matha . There is washing machine facility, a small badminton court and a gym."
584,JSS Academy of Technical Education - [JSSATE],"Each week contains same routine of menu the toilet is not too good the water gun is broken and not repaired, there is no 24×7 hot water facility the washing machine also have some timings also only 3 washing machine is there for whole hostel and it will be too crowded you need to spend 2-3 hours in a queue overall hostel is not too good"
